name,type,ra_hours,dec_degrees,magnitude,size_arcmin
NGC 6262,G,16.978556,57.098389,14.55,0.78
NGC 6263,G,16.945333,27.822083,14.74,1.05
NGC 6264,G,16.954481,27.849611,15.40,0.82
NGC 6265,G,16.958083,27.844222,15.21,0.88
NGC 6266,GCl,17.020167,-30.112361,7.39,7.80
NGC 6267,G,16.969072,22.985111,13.93,1.30
NGC 6268,OCl,17.036219,-39.728222,9.50,6.00
NGC 6269,G,16.966136,27.854333,12.31,1.84
NGC 6270,G,16.978903,27.859111,15.55,0.72
NGC 6271,G,16.980769,27.964639,15.65,0.67
NGC 6272,G,16.982850,27.930917,15.49,0.56
NGC 6273,GCl,17.043800,-26.267944,5.57,7.50
NGC 6274,GPair,16.989144,29.943833,,1.20
NGC 6274 NED01,G,16.989028,29.946417,14.33,0.60
NGC 6274 NED02,G,16.989286,29.940556,16.60,0.83
NGC 6275,G,16.925936,63.242194,17.37,0.76
NGC 6276,G,17.012525,23.044000,15.08,0.64
NGC 6277,*,17.013581,23.039361,,
NGC 6278,G,17.013981,23.011028,13.75,1.73
NGC 6279,G,16.983731,47.237167,14.78,1.04
NGC 6280,GPair,17.032636,6.665750,15.50,0.71
NGC 6281,OCl,17.078139,-37.985222,5.40,10.20
NGC 6282,G,17.013086,29.820611,15.15,0.73
NGC 6283,G,16.990714,49.921972,13.64,1.11
NGC 6284,GCl,17.074653,-24.764333,7.43,6.60
NGC 6285,G,16.973336,58.955972,14.50,1.08
NGC 6286,G,16.975383,58.936250,14.13,1.22
NGC 6287,GCl,17.085928,-22.708000,10.30,5.40
NGC 6288,G,16.956792,68.457028,15.24,0.72
NGC 6289,G,16.962497,68.514722,15.40,1.10
NGC 6290,G,17.015675,58.970500,13.56,0.99
NGC 6291,G,17.015533,58.937556,14.78,0.62
NGC 6292,G,17.050964,61.043889,14.32,1.32
NGC 6293,GCl,17.169558,-26.581750,9.02,4.50
NGC 6295,G,17.054264,60.337750,15.38,0.98
NGC 6296,G,17.145686,3.894083,14.16,0.89
NGC 6297,G,17.060153,62.025611,14.42,0.64
NGC 6298,Dup,17.060153,62.025611,,
NGC 6299,G,17.084558,62.457833,14.90,0.95
NGC 6300,G,17.283186,-62.820556,10.27,5.33
NGC 6301,G,17.142428,42.339111,14.50,1.77
NGC 6302,PN,17.229064,-37.103139,9.60,0.74
NGC 6303,G,17.084103,68.827583,15.02,1.47
NGC 6304,GCl,17.242364,-29.462278,9.03,3.60
NGC 6305,G,17.300256,-59.172083,12.15,1.69
NGC 6306,G,17.126939,60.728889,13.86,1.32
NGC 6307,G,17.127908,60.750778,13.61,1.36
NGC 6308,G,17.199919,23.379944,14.24,1.19
NGC 6309,PN,17.234528,-12.910556,11.50,0.26
NGC 6310,G,17.132631,60.990167,13.79,1.68
NGC 6311,G,17.178769,41.651111,14.57,1.23
NGC 6312,G,17.180044,42.287694,14.98,0.87
NGC 6313,G,17.172444,48.331750,14.72,1.45
NGC 6314,G,17.210753,23.270056,13.10,1.37
NGC 6315,G,17.212819,23.223556,13.31,0.76
NGC 6316,GCl,17.277058,-28.140028,9.03,4.80
NGC 6317,G,17.149864,62.898000,15.01,0.96
NGC 6318,OCl,17.269886,-39.424972,11.80,3.30
NGC 6319,G,17.162244,62.973056,14.33,1.17
NGC 6320,G,17.215483,40.266500,14.83,1.26
NGC 6321,G,17.240061,20.313917,14.45,1.00
NGC 6322,OCl,17.307164,-42.934028,6.00,6.30
NGC 6323,G,17.221689,43.782444,14.73,1.20
NGC 6324,G,17.090367,75.407028,13.45,0.98
NGC 6325,GCl,17.299797,-23.766028,11.49,4.02
NGC 6326,PN,17.346211,-51.754389,12.20,0.21
NGC 6327,G,17.233969,43.649472,15.72,0.58
NGC 6328,G,17.394731,-65.010167,15.50,1.61
NGC 6329,G,17.237508,43.684694,14.22,1.18
NGC 6330,G,17.262339,29.404306,15.16,1.19
NGC 6331,G,17.059992,78.629000,15.20,1.04
NGC 6332,G,17.250806,43.660194,14.51,1.74
NGC 6333,GCl,17.319939,-18.516250,8.42,6.90
NGC 6334,SNR,17.347139,-36.102722,,8.40
NGC 6335,*Ass,17.325533,-30.164167,,
NGC 6336,G,17.271269,43.820472,14.45,1.05
NGC 6337,PN,17.371003,-38.483722,12.30,0.85
NGC 6338,G,17.256386,57.411194,12.42,1.73
NGC 6339,G,17.285139,40.844972,13.76,1.86
NGC 6340,G,17.173569,72.304444,11.11,3.04
NGC 6341,GCl,17.285353,43.136528,6.52,14.40
NGC 6342,GCl,17.352817,-19.587417,10.01,6.60
NGC 6343,G,17.287853,41.052722,14.51,1.24
NGC 6345,G,17.256744,57.350306,15.12,0.95
NGC 6346,G,17.256803,57.322528,14.97,0.91
NGC 6347,G,17.331853,16.660694,13.45,1.22
NGC 6348,G,17.305886,41.647611,15.31,0.85
NGC 6349,G,17.318486,36.060917,15.20,1.07
NGC 6350,G,17.311736,41.694333,14.23,1.24
NGC 6351,GPair,17.319833,36.060556,,0.40
NGC 6351 NED01,G,17.319744,36.060417,16.00,0.31
NGC 6351 NED02,G,17.319908,36.061056,17.27,0.08
NGC 6352,GCl,17.424767,-48.422694,8.87,7.20
NGC 6353,Other,17.353464,15.688556,,
NGC 6354,Other,17.409522,-38.541611,,
NGC 6355,GCl,17.399625,-26.353417,11.05,2.70
NGC 6356,GCl,17.393053,-17.813028,7.42,5.40
NGC 6357,Cl+N,17.412103,-34.201333,,3.90
NGC 6358,G,17.314725,52.615278,15.05,1.00
NGC 6359,G,17.298053,61.780806,12.62,1.06
NGC 6360,*Ass,17.407672,-29.871583,,5.10
NGC 6361,G,17.311414,60.608167,13.80,2.06
NGC 6362,GCl,17.531900,-67.047861,8.86,8.40
NGC 6363,G,17.377783,41.101694,14.61,1.02
NGC 6364,G,17.407592,29.390167,14.36,1.38
NGC 6365,GPair,17.378806,62.170000,,1.50
NGC 6365 A,G,17.378836,62.166083,17.98,0.98
NGC 6365 B,G,17.378758,62.173722,16.23,1.13
NGC 6366,GCl,17.462314,-5.076639,,13.80
NGC 6367,G,17.419169,37.759889,14.91,0.99
NGC 6368,G,17.453206,11.543611,13.55,3.44
NGC 6369,PN,17.489028,-23.759444,11.40,0.63
NGC 6370,G,17.390328,56.974528,14.20,1.31
NGC 6371,G,17.455719,26.505056,15.12,0.72
NGC 6372,G,17.458847,26.475139,12.92,1.61
NGC 6373,G,17.402247,58.995083,14.56,1.04
NGC 6374,OCl,17.578483,-32.581361,5.50,6.90
NGC 6375,G,17.489414,16.206667,14.53,1.53
NGC 6376,G,17.421994,58.817444,14.10,0.52
NGC 6377,G,17.423114,58.822750,14.84,0.64
NGC 6378,G,17.511661,6.282278,15.04,1.13
NGC 6379,G,17.509697,16.288750,12.89,1.04
NGC 6380,GCl,17.574561,-39.069667,,3.90
NGC 6381,G,17.454681,60.014056,13.68,1.22
NGC 6382,G,17.465328,56.868722,14.87,1.16
NGC 6383,Dup,17.578483,-32.581361,,
NGC 6384,G,17.540083,7.060278,10.63,2.45
NGC 6385,G,17.467058,57.521806,14.09,1.14
NGC 6386,G,17.481050,52.723361,15.23,0.97
NGC 6387,G,17.473286,57.545389,16.81,0.31
NGC 6388,GCl,17.604842,-44.735611,7.40,8.40
NGC 6389,G,17.544381,16.401778,12.10,1.20
NGC 6390,G,17.474469,60.094167,14.48,0.88
NGC 6391,G,17.480275,58.850889,14.85,0.75
NGC 6392,G,17.725103,-69.785194,12.27,1.94
NGC 6393,G,17.502347,59.531806,15.84,0.43
NGC 6394,G,17.505950,59.639889,15.40,1.14
NGC 6395,G,17.442019,71.096278,12.69,2.25
NGC 6396,OCl,17.626761,-35.025861,8.50,3.30
NGC 6397,GCl,17.678156,-53.673694,5.17,15.30
NGC 6398,G,17.712150,-61.694278,13.46,2.44
NGC 6399,G,17.530639,59.615528,14.60,1.21
NGC 6400,OCl,17.670222,-36.947722,8.80,6.00
NGC 6401,GCl,17.643592,-23.908778,10.71,4.50
NGC 6402,GCl,17.626711,-3.245917,5.73,9.9
NGC 6403,G,17.723211,-61.682111,14.34,1.15
NGC 6404,OCl,17.660378,-33.246722,10.60,4.20
NGC 6405,OCl,17.672431,-32.254167,4.20,15.60
NGC 6407,G,17.749358,-60.739806,12.99,2.47
NGC 6408,G,17.646489,18.877861,14.40,1.55
NGC 6409,G,17.609833,50.765889,14.60,0.72
NGC 6411,G,17.592458,60.813389,11.86,1.76
NGC 6412,G,17.493753,75.704417,11.83,2.13
NGC 6413,Other,17.677978,12.623944,,
NGC 6414,G,17.510239,74.376139,15.71,1.00
NGC 6415,*Ass,17.739042,-35.071028,,
NGC 6416,OCl,17.738886,-32.361000,,6.90
NGC 6417,G,17.696617,23.672194,14.32,1.42
NGC 6418,G,17.635922,58.714917,14.50,0.65
NGC 6419,G,17.601639,68.155778,15.26,0.97
NGC 6420,G,17.604528,68.052361,15.41,1.02
NGC 6421,*Ass,17.762281,-33.692639,,
NGC 6422,G,17.608336,68.058611,14.99,1.17
NGC 6423,G,17.614814,68.171472,15.60,0.63
NGC 6424,G,17.603353,69.988889,14.66,0.81
NGC 6425,OCl,17.783800,-31.529389,7.20,4.80
NGC 6426,GCl,17.748531,3.170139,,5.70
NGC 6427,G,17.727386,25.493917,14.52,1.55
NGC 6429,G,17.734819,25.350722,14.20,1.82
NGC 6430,G,17.753964,18.138944,14.71,1.68
NGC 6431,Dup,17.727386,25.493917,,
NGC 6432,Other,17.789558,-24.887472,,
NGC 6433,G,17.732281,36.800111,14.00,1.91
NGC 6434,G,17.613561,72.088972,13.20,2.09
NGC 6435,G,17.669744,62.641750,14.86,0.87
NGC 6436,G,17.687011,60.449694,14.85,1.04
NGC 6437,*Ass,17.805867,-35.366194,,
NGC 6438,G,18.371522,-85.402056,11.61,1.76
NGC 6438 A,G,18.376525,-85.406333,12.58,3.44
NGC 6439,PN,17.805500,-16.478889,12.60,0.08
NGC 6440,GCl,17.814631,-20.359583,10.10,5.10
NGC 6441,GCl,17.836900,-37.051083,8.00,4.80
NGC 6442,G,17.780928,20.761083,14.44,1.42
NGC 6443,G,17.742736,48.114056,14.74,1.13
NGC 6444,OCl,17.826439,-34.819667,,6.90
NGC 6445,PN,17.820850,-20.009500,11.20,0.55
NGC 6446,G,17.768753,35.569389,15.03,0.58
NGC 6447,G,17.771453,35.571972,12.99,1.35
NGC 6448,Other,17.728556,53.546111,,
NGC 6449,G,17.729539,56.804139,14.56,0.90
NGC 6450,Other,17.792322,18.575222,,
NGC 6451,OCl,17.844622,-30.211611,8.20,7.20
NGC 6452,G,17.799592,20.837806,15.10,0.70
NGC 6453,GCl,17.847697,-34.599889,10.49,5.40
NGC 6454,G,17.749058,55.704778,13.50,1.41
NGC 6455,*Ass,17.852250,-35.337806,,7.80
NGC 6456,G,17.708847,67.592306,15.50,0.51
NGC 6457,G,17.714678,66.476000,15.24,1.08
NGC 6458,G,17.819725,20.804278,14.91,1.08
NGC 6459,G,17.763108,55.776750,15.23,0.86
NGC 6460,G,17.825100,20.763667,14.66,1.72
NGC 6461,G,17.665697,74.034222,15.56,0.82
NGC 6462,G,17.746906,61.910583,14.90,0.55
NGC 6463,G,17.726200,67.603500,15.12,0.95
NGC 6464,G,17.763203,60.897472,15.29,0.56
NGC 6465,Other,17.882106,-25.397694,,
NGC 6466,G,17.802250,51.399222,14.80,0.70
NGC 6467,G,17.844489,17.537778,14.83,1.41
NGC 6468,Dup,17.844489,17.537778,,
NGC 6469,OCl,17.886703,-22.275111,8.20,9.00
NGC 6470,G,17.737464,67.619389,15.14,1.08
NGC 6471,GPair,17.737667,67.591944,,1.20
NGC 6471 NED01,G,17.736956,67.593056,15.35,0.93
NGC 6471 NED02,G,17.738378,67.591083,16.03,0.52
NGC 6472,G,17.734194,67.630333,16.27,0.65
NGC 6473,G,17.766067,57.257111,15.26,0.91
NGC 6474,G,17.784878,57.301167,14.96,0.87
NGC 6475,OCl,17.897550,-34.792833,3.30,22.20
NGC 6476,*Ass,17.900558,-29.144167,,
NGC 6477,G,17.741672,67.610583,16.65,0.55
NGC 6478,G,17.810653,51.157250,14.02,1.45
NGC 6479,G,17.805997,54.149000,14.45,0.94
NGC 6480,*Ass,17.907233,-30.452056,,2.70
NGC 6481,Other,17.880253,4.167833,,3.90
NGC 6482,G,17.863558,23.071944,11.33,2.03
NGC 6483,G,17.991892,-63.668722,11.96,1.83
NGC 6484,G,17.863050,24.483472,13.35,1.74
NGC 6485,G,17.864650,31.461778,14.13,1.23
NGC 6486,G,17.876472,29.818000,15.04,0.61
NGC 6487,G,17.878292,29.838639,11.97,1.80
NGC 6488,G,17.822492,62.222917,14.81,0.65
NGC 6489,G,17.833697,60.092222,16.24,0.51
NGC 6490,G,17.908464,18.375833,14.73,1.01
NGC 6491,G,17.833528,61.531778,14.43,1.25
NGC 6492,G,18.046764,-66.430639,11.94,2.38
NGC 6493,G,17.839628,61.559417,15.44,1.07
NGC 6494,OCl,17.951325,-18.985333,5.50,16.80
NGC 6495,G,17.914100,18.326917,13.86,1.44
NGC 6496,GCl,17.984361,-44.266306,9.96,4.62
NGC 6497,G,17.854992,59.470889,14.22,1.45
NGC 6498,Dup,17.854992,59.470889,,
NGC 6500,G,17.933272,18.338250,12.54,2.08
NGC 6501,G,17.934372,18.373083,13.11,1.73
NGC 6502,G,18.070478,-65.409944,13.63,1.40
NGC 6503,G,17.824008,70.144361,10.12,5.94
NGC 6504,G,17.934919,33.208389,13.30,1.94
NGC 6505,G,17.852067,65.530778,15.28,1.15
NGC 6506,OCl,17.998192,-24.685333,,
NGC 6507,OCl,17.997442,-17.450278,9.60,4.80
NGC 6508,G,17.829567,72.021111,14.03,1.29
NGC 6509,G,17.990353,6.287028,13.32,1.45
NGC 6510,G,17.910917,60.817917,14.26,0.83
NGC 6511,Dup,17.910917,60.817917,,
NGC 6512,G,17.913975,62.645083,14.74,0.81
NGC 6513,G,17.992925,24.880528,14.64,1.08
NGC 6514,Neb,18.045031,-22.971889,8.50,28.00
NGC 6515,G,17.956997,50.728111,14.25,1.53
NGC 6516,G,17.921328,62.669861,15.65,0.74
NGC 6517,GCl,18.030664,-8.959500,11.08,4.80
NGC 6518,G,17.995483,28.866667,14.94,0.80
NGC 6520,OCl,18.056706,-27.886111,7.60,5.40
NGC 6521,G,17.930122,62.612250,13.90,1.55
NGC 6522,GCl,18.059464,-30.033972,9.48,3.90
NGC 6523,Neb,18.061464,-24.380167,5.80,45.00
NGC 6524,G,17.987419,45.887083,13.91,1.63
NGC 6525,OCl,18.034653,11.038333,,5.40
NGC 6526,Neb,18.068375,-24.441889,,40.00
NGC 6527,G,18.029536,19.728722,14.89,1.48
NGC 6528,GCl,18.080447,-30.055778,10.65,3.60
NGC 6529,*Ass,18.091350,-36.295389,,
NGC 6530,Cl+N,18.075286,-24.358056,4.60,6.00
NGC 6531,OCl,18.070403,-22.490056,5.90,6.00
NGC 6532,G,17.987208,56.231778,14.91,1.69
NGC 6533,Dup,18.061464,-24.380167,,
NGC 6534,G,17.935711,64.283694,15.42,0.93
NGC 6535,GCl,18.064081,-0.296917,9.85,3.60
NGC 6536,G,17.954542,64.938083,14.24,1.14
NGC 6537,PN,18.086972,-19.842972,11.60,0.17
NGC 6538,G,17.904614,73.423944,14.05,0.94
NGC 6539,GCl,18.080486,-7.585861,,6.00
NGC 6540,GCl,18.102208,-27.762806,,4.08
NGC 6541,GCl,18.133981,-43.715889,7.32,7.50
NGC 6542,G,17.994061,61.359389,13.92,1.38
NGC 6543,PN,17.975942,66.633194,9.01,0.90
NGC 6544,GCl,18.122222,-24.998361,9.90,6.00
NGC 6545,G,18.204103,-63.776139,14.24,1.11
NGC 6546,OCl,18.122931,-23.296222,8.00,6.90
NGC 6547,G,18.086117,25.232611,14.21,1.63
NGC 6548,G,18.099789,18.587250,11.73,2.65
NGC 6549,G,18.097083,18.538028,14.73,1.22
NGC 6550,Dup,18.097083,18.538028,,
NGC 6551,Other,18.149906,-29.557667,,
NGC 6552,G,18.002008,66.615111,14.60,1.06
NGC 6553,GCl,18.154856,-25.907861,9.08,5.40
NGC 6554,OCl,18.156661,-18.378694,,8.70
NGC 6555,G,18.130325,17.604889,12.39,1.96
NGC 6556,*Ass,18.165997,-27.524806,,
NGC 6557,G,18.356894,-76.582972,13.99,1.38
NGC 6558,GCl,18.171772,-31.763472,11.29,5.40
NGC 6559,Neb,18.165792,-24.106389,,15.00
NGC 6560,G,18.087217,46.881583,13.61,1.12
NGC 6561,OCl,18.175239,-16.725667,,6.00
NGC 6562,G,18.083586,56.263111,14.70,1.00
NGC 6563,PN,18.200694,-33.868333,11.00,0.79
NGC 6564,Other,18.150658,17.394639,,
NGC 6565,PN,18.197944,-28.178333,11.60,0.23
NGC 6566,G,18.116853,52.260111,15.47,0.67
NGC 6567,PN,18.229222,-19.075833,11.00,0.13
NGC 6568,OCl,18.212292,-21.628028,8.60,7.80
NGC 6569,GCl,18.227408,-31.827667,9.47,4.50
NGC 6570,G,18.185361,14.093083,12.70,1.59
NGC 6571,G,18.180378,21.238500,15.20,0.79
NGC 6572,PN,18.201725,6.853722,8.10,0.18
NGC 6573,*Ass,18.239717,-22.174361,,3.18
NGC 6574,G,18.197564,14.981778,11.96,1.57
NGC 6575,G,18.182636,31.116194,14.35,1.50
NGC 6576,G,18.196672,21.428250,15.68,0.76
NGC 6577,G,18.200342,21.463389,12.68,1.23
NGC 6578,PN,18.271250,-20.450917,12.90,0.14
NGC 6579,G,18.208836,21.420694,14.28,1.15
NGC 6580,G,18.209361,21.426139,13.90,1.39
NGC 6581,G,18.205117,25.662361,15.35,0.60
NGC 6582,GPair,18.184306,49.910556,,1.40
NGC 6582 NED01,G,18.183853,49.911889,14.41,0.76
NGC 6582 NED02,G,18.184767,49.909222,15.18,1.45
NGC 6583,OCl,18.263592,-22.137639,10.00,3.60
NGC 6584,GCl,18.310458,-52.215167,8.17,5.10
NGC 6585,G,18.206053,39.633000,13.49,2.01
NGC 6586,G,18.227361,21.090083,14.54,1.15
NGC 6587,G,18.230803,18.825194,13.74,1.82
NGC 6588,Other,18.349683,-63.809972,,5.40
NGC 6589,Neb,18.282047,-19.777083,10.50,4.00
NGC 6590,RfN,18.284719,-19.866056,9.80,4.00
NGC 6591,G,18.234417,21.063889,16.39,0.54
NGC 6592,G,18.164078,61.421972,15.12,0.81
NGC 6593,G,18.234319,22.283917,15.10,0.81
NGC 6594,G,18.168200,61.133472,15.33,0.86
NGC 6595,Dup,18.284719,-19.866056,,
NGC 6596,OCl,18.292703,-16.650444,,6.60
NGC 6597,G,18.187069,61.180667,15.44,0.89
NGC 6598,G,18.148889,69.067889,14.14,1.18
NGC 6599,G,18.261939,24.912389,12.82,1.23
NGC 6600,Dup,18.261939,24.912389,,
NGC 6601,G,18.195653,61.453306,15.54,0.79
NGC 6602,G,18.276192,25.044028,14.57,0.77
NGC 6603,OCl,18.307492,-18.406056,11.10,4.20
NGC 6604,OCl,18.300822,-12.243111,6.50,9.60
NGC 6605,OCl,18.272689,-15.015194,6.00,6.30
NGC 6606,G,18.244886,43.268639,14.36,0.91
NGC 6607,G,18.204094,61.332917,15.59,0.55
NGC 6608,G,18.208022,61.298167,16.60,0.86
NGC 6609,G,18.209325,61.331917,15.24,0.83
NGC 6610,Dup,18.197564,14.981778,,
NGC 6611,Neb,18.313381,-13.807222,6.00,120.00
NGC 6612,G,18.269681,36.078556,15.51,1.02
NGC 6613,OCl,18.332914,-17.101972,6.90,6.00
NGC 6614,G,18.418669,-63.248361,13.80,1.64
NGC 6615,G,18.309297,13.265028,14.47,1.37
NGC 6616,G,18.294744,22.238444,15.12,1.35
NGC 6617,G,18.234033,61.319556,15.56,0.90
NGC 6618,Neb,18.346419,-16.171528,7.00,12.60
NGC 6619,G,18.315428,23.655611,14.26,1.38
NGC 6620,PN,18.381708,-26.821694,12.70,0.13
NGC 6621,G,18.215364,68.363444,13.41,2.15
NGC 6622,G,18.216611,68.353889,14.08,0.97
NGC 6623,GPair,18.328583,23.705556,,1.30
NGC 6623 NED01,G,18.328561,23.701778,14.40,0.15
NGC 6623 NED02,G,18.328572,23.709556,14.36,1.35
NGC 6624,GCl,18.394603,-30.361278,,3.30
NGC 6625,OCl,18.379806,-11.955000,9.00,6.00
NGC 6626,GCl,18.409136,-24.869833,6.90,5.10
NGC 6627,G,18.377478,15.698000,13.32,1.07
NGC 6628,G,18.372753,23.478556,14.72,1.52
NGC 6629,PN,18.428461,-23.202889,11.30,0.26
NGC 6630,G,18.543094,-63.293250,13.91,0.81
NGC 6631,OCl,18.453156,-12.031222,11.70,5.70
NGC 6632,G,18.417525,27.535306,12.15,2.40
NGC 6633,OCl,18.454231,6.508222,4.60,12.00
NGC 6634,Dup,18.523119,-32.347972,,
NGC 6635,G,18.460308,14.819056,13.40,1.14
NGC 6636,GPair,18.367639,66.620222,,2.20
NGC 6636 NED01,G,18.367464,66.616556,14.03,1.91
NGC 6636 NED02,G,18.368086,66.622000,16.00,0.72
NGC 6637,GCl,18.523119,-32.347972,8.31,5.70
NGC 6638,GCl,18.515625,-25.496417,9.68,4.20
NGC 6639,OCl,18.516472,-13.155833,,6.00
NGC 6640,G,18.468964,34.302667,14.16,0.83
NGC 6641,G,18.482603,22.903000,14.25,0.93
NGC 6642,GCl,18.531728,-23.476139,10.24,3.90
NGC 6643,G,18.329558,74.568361,11.11,3.32
NGC 6644,PN,18.542981,-25.129361,10.70,0.04
NGC 6645,OCl,18.543861,-16.883889,8.50,5.40
NGC 6646,G,18.494094,39.865139,12.64,1.49
NGC 6647,OCl,18.547039,-17.228667,8.00,3.60
NGC 6648,Other,18.427167,64.976167,,
NGC 6649,OCl,18.557767,-10.402806,8.90,5.58
NGC 6650,G,18.424442,68.005833,14.60,0.73
NGC 6651,G,18.405475,71.601917,13.63,1.34
NGC 6652,GCl,18.596042,-32.990306,9.75,5.10
NGC 6653,G,18.743992,-73.263417,13.39,1.64
NGC 6654,G,18.402103,73.183222,11.84,2.91
NGC 6654 A,G,18.656928,73.579750,13.49,2.11
NGC 6656,GCl,18.606722,-23.903417,6.17,12.60
NGC 6657,G,18.550406,34.060472,14.17,0.77
NGC 6658,G,18.565458,22.888278,11.80,1.50
NGC 6659,OCl,18.566647,23.594889,,5.40
NGC 6660,G,18.576853,22.909667,12.36,1.95
NGC 6661,Dup,18.576853,22.909667,,
NGC 6662,G,18.569772,32.064583,14.81,1.65
NGC 6663,G,18.559356,40.048944,14.76,0.86
NGC 6664,OCl,18.609264,-8.220750,7.80,6.00
NGC 6665,G,18.575003,30.720556,14.52,0.95
NGC 6666,Other,18.579147,33.587639,,
NGC 6667,G,18.511053,67.987028,12.63,1.88
NGC 6668,Dup,18.511053,67.987028,,
NGC 6669,Other,18.620858,22.195722,,
NGC 6670,GTrpl,18.559847,59.888806,,1.20
NGC 6670 A,G,18.560478,59.889667,15.26,0.68
NGC 6670 B,G,18.559469,59.888222,16.01,0.78
NGC 6670 NED03,G,18.560842,59.888139,,0.27
NGC 6671,G,18.623933,26.417194,13.72,1.39
NGC 6673,G,18.751756,-62.297222,11.72,2.60
NGC 6674,G,18.642742,25.375139,12.07,4.01
NGC 6675,G,18.624022,40.057722,13.33,1.31
NGC 6676,G,18.552767,66.959056,15.22,1.50
NGC 6677,G,18.560036,67.110750,13.86,0.84
NGC 6678,Dup,18.511053,67.987028,,
NGC 6679,G,18.558472,67.137306,13.60,0.60
NGC 6680,G,18.662214,22.316417,15.38,0.63
NGC 6681,GCl,18.720178,-32.291889,9.06,6.60
NGC 6682,OCl,18.660378,-4.813694,,4.50
NGC 6683,OCl,18.703881,-6.212250,9.40,3.00
NGC 6684,G,18.816078,-65.173444,10.50,4.19
NGC 6684 A,G,18.873003,-64.831472,13.22,1.95
NGC 6685,G,18.666289,39.981778,14.59,0.95
NGC 6686,G,18.668617,40.137639,14.75,0.63
NGC 6687,G,18.622808,59.642972,14.83,1.25
NGC 6688,G,18.677814,36.289639,13.85,1.64
NGC 6689,G,18.580625,70.523917,12.28,3.29
NGC 6690,Dup,18.580625,70.523917,,
NGC 6691,G,18.653403,55.641806,12.90,1.47
NGC 6692,GPair,18.694861,34.843611,14.30,1.05
NGC 6693,Dup,18.694861,34.843611,,
NGC 6694,OCl,18.755183,-9.383611,8.87,6.00
NGC 6695,G,18.711872,40.366889,13.49,1.21
NGC 6696,G,18.668067,59.333972,16.01,0.91
NGC 6697,G,18.754156,25.512583,14.46,1.19
NGC 6698,OCl,18.801392,-25.477167,,4.98
NGC 6699,G,18.867233,-57.320750,12.21,1.74
NGC 6700,G,18.767886,32.279611,14.12,1.52
NGC 6701,G,18.720128,60.653333,12.82,1.42
NGC 6702,G,18.782661,45.705667,12.24,1.64
NGC 6703,G,18.788564,45.550639,11.38,2.43
NGC 6704,OCl,18.846047,-5.205417,9.20,3.30
NGC 6705,OCl,18.851664,-6.270028,5.80,9.00
NGC 6706,G,18.947511,-63.166222,14.03,1.70
NGC 6707,G,18.922794,-53.818444,12.62,2.62
NGC 6708,G,18.926567,-53.723444,12.93,1.16
NGC 6709,OCl,18.855261,10.318750,6.70,8.70
NGC 6710,G,18.842819,26.838389,13.06,1.68
NGC 6711,G,18.816911,47.658111,12.94,1.03
NGC 6712,GCl,18.884692,-8.705472,8.69,5.70
NGC 6713,G,18.845711,33.959778,14.21,0.48
NGC 6714,*Ass,18.780556,66.745000,,
NGC 6715,GCl,18.917575,-30.478500,7.70,5.10
NGC 6716,OCl,18.909547,-19.901083,7.50,7.20
NGC 6717,GCl,18.918344,-22.701611,10.35,3.90
NGC 6718,G,19.024619,-66.110194,14.17,1.48
NGC 6719,G,19.052081,-68.588361,13.50,1.66
NGC 6720,PN,18.893058,33.028583,8.80,1.27
NGC 6721,G,19.014114,-57.759444,12.04,1.90
NGC 6722,G,19.061214,-64.894472,13.57,2.93
NGC 6723,GCl,18.992542,-36.631472,,9.30
NGC 6724,OCl,18.946356,10.428556,,3.18
NGC 6725,G,19.032394,-53.863083,12.45,2.65
NGC 6726,RfN,19.027583,-36.891306,,9.00
NGC 6727,RfN,19.028408,-36.876250,,80.00
NGC 6728,OCl,18.979178,-8.966000,,4.50
NGC 6729,Neb,19.032056,-36.957639,,25.00
NGC 6730,G,19.126014,-68.912806,12.06,2.20
NGC 6732,G,18.940006,52.377611,14.37,0.94
NGC 6733,G,19.102953,-62.196917,13.44,1.96
NGC 6734,G,19.120647,-65.461861,13.76,1.38
NGC 6735,OCl,19.010378,-0.475389,,5.10
NGC 6736,G,19.124792,-65.428611,14.32,1.11
NGC 6737,OCl,19.038186,-18.546972,,6.60
NGC 6738,*Ass,19.022656,11.615611,8.30,5.40
NGC 6739,G,19.130211,-61.368111,12.14,2.65
NGC 6740,G,19.014031,28.771222,15.50,1.09
NGC 6741,PN,19.043611,-0.449389,11.50,0.13
NGC 6742,PN,18.988861,48.465278,13.40,0.55
NGC 6743,OCl,19.022408,29.277472,8.20,6.90
NGC 6744,G,19.162806,-63.857528,9.25,15.67
NGC 6744 A,G,19.145489,-63.730500,15.15,1.64
NGC 6745,GTrpl,19.028250,40.753056,,2.30
NGC 6745 NED01,G,19.028178,40.747861,13.22,0.95
NGC 6745 NED02,G,19.028258,40.759972,16.93,0.69
NGC 6745 NED03,G,19.028328,40.751361,,0.33
NGC 6746,G,19.172781,-61.970167,13.69,1.56
NGC 6747,G,18.922681,72.771528,14.97,0.65
NGC 6748,Dup,19.098764,-5.992306,,
NGC 6749,GCl,19.087667,1.900611,12.40,5.10
NGC 6750,G,19.010031,59.166750,13.64,1.08
NGC 6751,PN,19.098764,-5.992306,11.90,0.34
NGC 6752,GCl,19.181050,-59.981861,6.28,13.20
NGC 6753,G,19.189900,-57.049556,11.04,2.97
NGC 6754,G,19.190478,-50.641806,12.22,2.02
