name,type,ra_hours,dec_degrees,magnitude,size_arcmin
IC 548,G,9.638694,9.445972,15.28,0.76
IC 549,G,9.678675,3.959750,15.00,0.60
IC 550,G,9.674606,-6.946056,14.74,1.07
IC 551,G,9.683364,6.936083,14.56,0.81
IC 552,G,9.687936,10.647000,14.42,1.12
IC 553,G,9.679203,-5.435361,14.45,1.07
IC 554,G,9.699136,12.296278,14.36,1.29
IC 555,Dup,9.699136,12.296278,,
IC 556,Dup,9.727883,11.060861,,
IC 557,G,9.734000,10.988111,14.66,1.11
IC 558,G,9.750097,29.452306,13.90,0.93
IC 559,G,9.745525,9.615000,14.82,1.09
IC 560,G,9.764844,-0.268306,14.38,1.41
IC 561,G,9.766336,3.145194,15.13,0.51
IC 562,G,9.767750,-3.971167,15.00,1.22
IC 563,G,9.772319,3.045583,14.81,0.97
IC 564,G,9.772522,3.071361,14.16,1.64
IC 565,GPair,9.797433,15.852556,,1.00
IC 565 NED01,G,9.797131,15.852028,16.74,0.68
IC 565 NED02,G,9.797369,15.851889,15.03,1.24
IC 566,G,9.832331,-0.231361,15.32,0.60
IC 567,*,9.842717,12.784722,,
IC 568,G,9.852314,15.730444,14.68,1.07
IC 569,G,9.857819,10.920056,15.33,0.78
IC 570,G,9.864161,15.755750,16.00,0.46
IC 571,G,9.875436,15.775444,15.29,0.71
IC 572,G,9.875781,15.826861,14.83,0.54
IC 573,Dup,9.893381,-12.482111,,
IC 574,G,9.907508,-6.953389,14.79,1.05
IC 575,G,9.909147,-6.857556,14.31,1.52
IC 576,G,9.918622,11.039556,15.46,0.59
IC 577,G,9.934436,10.498861,14.58,0.62
IC 578,G,9.937819,10.486083,14.71,1.25
IC 579,G,9.944283,-13.774889,15.15,1.12
IC 580,Dup,9.965750,10.432444,,
IC 581,G,9.969883,15.946972,14.95,1.00
IC 582,G,9.983397,17.817139,14.57,0.97
IC 583,G,9.984744,17.821444,15.16,0.89
IC 584,G,9.984758,10.361139,14.99,0.50
IC 585,G,9.995589,12.988583,14.82,1.21
IC 586,G,9.997306,-6.922833,15.16,0.76
IC 587,G,10.051436,-2.400028,14.31,1.25
IC 588,G,10.035289,3.057694,14.25,0.90
IC 589,G,10.073306,-5.678917,15.34,0.69
IC 590,GPair,10.097286,0.632944,,0.90
IC 590 NED01,G,10.097175,0.633361,14.49,1.06
IC 590 NED02,G,10.097408,0.631806,14.84,0.79
IC 591,G,10.124358,12.274500,14.13,0.93
IC 592,G,10.132986,-2.497250,14.22,0.92
IC 593,G,10.138336,-2.526806,14.43,0.81
IC 594,G,10.142222,-0.666861,14.80,1.11
IC 595,G,10.160589,11.000250,15.21,0.81
IC 596,G,10.175375,10.042389,15.09,0.96
IC 597,G,10.169989,-6.899250,15.66,0.50
IC 598,G,10.213492,43.145528,13.72,1.65
IC 599,G,10.220142,-5.629000,15.10,1.17
IC 600,G,10.286364,-3.497778,13.70,1.92
IC 601,G,10.304247,7.038833,15.38,0.47
IC 602,G,10.305481,7.049306,13.58,0.97
IC 603,G,10.323625,-5.656167,14.89,1.31
IC 604,Dup,10.395739,57.026861,,
IC 605,G,10.373369,1.198250,14.63,0.77
IC 606,Dup,10.392394,10.959722,,
IC 607,G,10.402383,16.741889,14.73,1.27
IC 608,G,10.405869,-6.039306,14.77,0.95
IC 609,G,10.426508,-2.215222,14.33,1.35
IC 610,G,10.441214,20.228194,14.59,1.89
IC 611,Dup,10.441214,20.228194,,
IC 612,G,10.451628,11.054889,15.36,0.42
IC 613,G,10.452164,11.010722,15.02,0.77
IC 614,G,10.447736,-3.464750,14.80,0.78
IC 615,G,10.456106,11.079972,15.34,1.22
IC 616,G,10.546544,15.860833,14.56,0.93
IC 617,Dup,10.545503,-12.637306,,
IC 618,Dup,10.545944,-12.717417,,
IC 619,G,10.563883,12.878361,14.77,0.84
IC 620,G,10.559286,11.871389,15.28,0.73
IC 621,G,10.555844,2.616139,15.16,0.90
IC 622,Dup,10.578556,11.197333,,
IC 623,G,10.589169,3.558389,14.95,0.94
IC 624,G,10.604217,-8.333944,14.27,2.42
IC 625,G,10.710569,-23.935611,13.79,2.25
IC 626,G,10.615861,-7.023861,15.19,1.21
IC 627,G,10.622192,-3.357806,14.61,0.72
IC 628,G,10.626719,5.603694,14.77,0.89
IC 629,Dup,10.617367,-27.565056,,
IC 630,G,10.642669,-7.170528,12.98,2.12
IC 631,G,10.649694,-7.052389,16.19,0.67
IC 632,G,10.653275,-0.409472,14.18,0.98
IC 633,G,10.656772,-0.389306,14.62,0.65
IC 634,G,10.681914,5.991833,15.05,1.00
IC 635,G,10.695917,15.643333,15.09,1.09
IC 636,G,10.697386,4.330778,14.88,0.95
IC 637,G,10.706089,15.359611,15.32,0.75
IC 638,G,10.729994,15.895139,15.51,0.77
IC 639,G,10.764450,16.930444,14.85,1.41
IC 640,Other,10.780681,34.767639,,
IC 641,Other,10.797058,34.672833,,
IC 642,G,10.802258,18.188694,13.89,1.45
IC 643,G,10.824217,12.201000,15.07,1.34
IC 644,Dup,10.858731,55.390972,,
IC 645,G,10.835931,-6.042889,15.43,0.48
IC 646,G,10.859772,55.465833,15.39,0.84
IC 647,G,10.842914,-12.854806,15.79,0.68
IC 648,G,10.850089,12.287389,14.88,0.94
IC 649,GPair,10.847833,1.163889,,0.70
IC 649 NED01,G,10.847803,1.165333,15.70,0.70
IC 649 NED02,G,10.847833,1.161667,14.90,0.32
IC 650,G,10.844597,-13.442056,14.90,0.93
IC 651,G,10.849558,-2.150361,13.09,0.72
IC 652,Dup,10.849342,-12.448528,,
IC 653,G,10.868550,-0.560778,14.12,2.07
IC 654,G,10.897331,-11.725583,15.14,1.20
IC 655,G,10.906178,-0.364972,15.31,1.00
IC 656,Other,10.918928,17.612889,,
IC 657,G,10.964881,-4.904944,15.29,1.14
IC 658,G,10.971183,8.241667,14.63,1.08
IC 659,G,10.967739,-6.260528,15.43,1.24
IC 660,G,10.974072,1.382917,15.51,0.79
IC 661,G,10.980972,1.650639,15.35,0.77
IC 662,G,10.989042,1.598833,15.57,0.78
IC 663,G,11.010353,10.437194,15.42,0.85
IC 664,G,11.012597,10.553056,14.68,1.87
IC 665,G,11.008314,-13.866806,15.18,1.03
IC 666,G,11.020781,10.481111,15.23,0.58
IC 667,G,11.110153,15.088722,15.63,0.68
IC 668,G,11.110989,15.040917,15.37,0.66
IC 669,G,11.121269,6.302472,14.28,1.08
IC 670,G,11.124669,6.714250,14.55,1.11
IC 671,G,11.125444,0.783111,14.62,1.21
IC 672,G,11.134231,-12.484167,,0.75
IC 673,G,11.157031,-0.097722,14.65,1.29
IC 674,G,11.185100,43.633000,14.36,1.37
IC 676,G,11.211061,9.055833,13.41,1.85
IC 677,G,11.232361,12.301083,13.67,1.43
IC 678,G,11.235106,6.577194,15.38,0.78
IC 679,G,11.276836,-13.972083,15.39,0.53
IC 680,G,11.298528,-1.946444,14.59,0.81
IC 681,G,11.308869,-12.140222,14.79,0.87
IC 682,Dup,11.370761,20.208528,,
IC 683,G,11.358828,2.751806,15.50,0.69
IC 684,Dup,11.359131,2.810444,,
IC 685,G,11.368478,17.753417,16.33,0.68
IC 686,G,11.384797,5.644667,15.55,0.51
IC 687,G,11.404814,47.847528,14.87,1.08
IC 688,G,11.394511,-9.795556,15.01,0.98
IC 689,Dup,11.394008,-13.831111,,
IC 690,G,11.405725,-8.341972,15.26,1.17
IC 691,G,11.445644,59.155417,13.74,1.14
IC 692,G,11.431519,9.987500,14.22,0.85
IC 693,G,11.446839,-5.004000,14.65,0.98
IC 694,G,11.474250,58.578472,18.20,0.21
IC 695,G,11.466192,-11.715333,15.29,0.65
IC 696,G,11.477756,9.098694,14.50,0.92
IC 697,G,11.476236,-1.629583,15.43,0.67
IC 698,G,11.484400,9.112056,14.43,1.04
IC 699,G,11.485136,8.988583,14.53,1.21
IC 700,GGroup,11.487633,20.584917,,1.10
IC 700 NED01,G,11.487267,20.581111,16.31,0.20
IC 700 NED02,G,11.487583,20.583167,14.09,0.94
IC 700 NED03,G,11.487878,20.586583,17.23,0.30
IC 700 NED04,G,11.487972,20.587861,18.73,0.25
IC 701,G,11.516856,20.468944,14.63,0.74
IC 702,G,11.515197,-4.922000,15.57,0.75
IC 703,Dup,11.501292,-11.546333,,
IC 704,Dup,11.503211,-11.543500,,
IC 705,G,11.548986,50.241861,15.05,0.77
IC 706,G,11.553506,-13.338056,14.98,1.52
IC 707,G,11.562400,21.380056,13.84,0.65
IC 708,G,11.566450,49.062056,14.13,1.50
IC 709,G,11.570706,49.043167,14.96,1.05
IC 710,G,11.574281,25.876472,15.65,0.80
IC 711,G,11.579600,48.956111,15.17,0.87
IC 712,G,11.580364,49.077694,14.39,3.02
IC 713,*,11.578950,16.846889,,
IC 714,Dup,11.608386,-9.846694,,
IC 715,GPair,11.615175,-8.377389,,1.00
IC 715 NW,G,11.615058,-8.375806,15.03,0.87
IC 715 SE,G,11.615261,-8.378722,,0.33
IC 716,G,11.650925,-0.206000,14.81,1.59
IC 717,Dup,11.647514,-10.583750,,
IC 718,G,11.664658,8.874528,14.56,1.15
IC 719,G,11.671808,9.009889,13.76,1.22
IC 720,GPair,11.706194,8.767778,,1.30
IC 720 NED01,G,11.706194,8.765472,14.95,1.05
IC 720 NED02,G,11.706206,8.769861,14.82,0.75
IC 721,G,11.708022,-8.340333,15.22,1.63
IC 722,G,11.712156,8.974222,14.82,0.92
IC 723,G,11.716000,-8.332500,14.62,0.80
IC 724,G,11.726297,8.942472,13.65,2.39
IC 725,G,11.724817,-1.667972,14.94,0.74
IC 726,G,11.729250,33.391944,15.91,0.87
IC 727,G,11.741278,10.783806,14.89,1.65
IC 728,G,11.747353,-1.601333,14.46,1.20
IC 729,G,11.755089,33.335806,15.27,0.57
IC 730,Dup,11.759792,3.231833,,
IC 731,G,11.755022,49.570417,15.78,0.70
IC 732,GPair,11.766556,20.442778,,1.10
IC 732 N,G,11.766508,20.447028,15.42,0.65
IC 732 S,G,11.766631,20.438917,15.39,0.74
IC 733,G,11.766267,-8.155833,16.10,0.72
IC 734,GPair,11.767722,-8.267778,,1.10
IC 734 NED01,G,11.767708,-8.271028,15.75,0.95
IC 734 NED02,G,11.767744,-8.264972,15.65,0.83
IC 735,G,11.803556,13.209389,14.93,1.16
IC 736,G,11.805589,12.716583,15.57,0.66
IC 737,G,11.807644,12.727389,14.81,0.82
IC 738,G,11.815242,-4.681944,14.88,0.80
IC 739,G,11.858692,23.862861,14.93,1.09
IC 740,Dup,11.844150,55.353861,,
IC 741,G,11.842158,-4.835889,14.98,1.03
IC 742,G,11.850625,20.799722,13.93,1.07
IC 743,G,11.889517,-13.264861,15.18,1.19
IC 744,G,11.901319,23.192222,15.91,0.63
IC 745,G,11.903408,0.136639,13.52,0.78
IC 746,G,11.926425,25.889444,14.51,1.01
IC 747,G,11.951361,-8.292333,15.35,0.65
IC 748,G,11.957419,7.460944,15.09,0.85
IC 749,G,11.976125,42.734028,12.28,2.13
IC 750,G,11.981167,42.722472,11.82,2.11
IC 751,G,11.981278,42.570333,14.39,1.10
IC 752,G,11.987500,42.566833,15.34,0.58
IC 753,G,11.986911,-0.523833,14.45,1.07
IC 754,G,11.989875,-1.654528,14.27,0.96
IC 755,Dup,12.019561,14.104306,,
IC 756,G,12.049392,4.845861,17.54,1.70
IC 757,Dup,12.066883,52.588278,,
IC 758,G,12.069967,62.505361,14.25,1.75
IC 759,Other,12.085925,20.260000,,
IC 760,G,12.098197,-29.292083,13.51,1.82
IC 761,G,12.098250,-12.673333,15.44,1.00
IC 762,G,12.136656,25.757139,14.80,0.79
IC 763,G,12.137586,25.811500,15.43,0.91
IC 764,G,12.170608,-29.736806,12.41,4.84
IC 765,Other,12.175269,16.135194,,
IC 766,G,12.181556,-12.655250,14.88,1.77
IC 767,G,12.184092,12.104000,14.43,0.93
IC 768,G,12.196561,12.143722,14.46,1.29
IC 769,G,12.208981,12.123806,13.39,2.20
IC 770,G,12.217314,-4.553361,16.01,0.46
IC 771,G,12.253678,13.184528,14.69,0.72
IC 772,G,12.254414,23.958167,15.38,0.78
IC 773,G,12.302247,6.139556,14.49,0.78
IC 774,G,12.314239,-6.766556,15.73,0.80
IC 775,G,12.314908,12.912667,13.26,1.05
IC 776,G,12.317472,8.856111,14.35,1.12
IC 777,G,12.323267,28.309944,14.49,0.84
IC 778,Dup,12.239458,56.011444,,
IC 779,G,12.327425,29.883194,14.96,0.97
IC 780,G,12.332883,25.771694,14.36,1.18
IC 781,G,12.334250,14.961528,14.17,1.30
IC 782,G,12.360269,5.765750,14.31,1.14
IC 783,G,12.360775,15.745111,14.09,1.23
IC 784,G,12.375014,-4.652694,14.12,2.11
IC 785,G,12.383911,-13.223639,14.65,1.13
IC 786,G,12.386375,-13.204667,14.04,1.03
IC 787,G,12.423644,16.124194,14.89,1.06
IC 788,Dup,12.435319,16.181000,,
IC 789,G,12.439033,7.460167,14.78,1.01
IC 790,Dup,12.443194,9.035472,,
IC 791,G,12.449856,22.639583,14.39,1.05
IC 792,G,12.452436,16.325389,14.76,1.02
IC 793,Dup,12.471092,9.436194,,
IC 794,G,12.469058,12.093306,13.53,1.32
IC 795,G,12.475372,23.304944,15.15,0.66
IC 796,G,12.490653,16.404778,13.79,1.46
IC 797,G,12.531878,15.123944,13.56,1.10
IC 798,G,12.542614,15.415389,14.26,0.90
IC 799,Dup,12.563861,-7.375556,,
IC 800,G,12.565739,15.354833,13.74,1.51
IC 801,G,12.562486,52.254806,14.74,1.10
IC 802,*,12.599342,74.301333,,
IC 803,GGroup,12.660281,16.588028,,1.20
IC 803 NED01,G,12.659961,16.587833,16.35,1.00
IC 803 NED02,G,12.660419,16.588528,15.32,0.89
IC 804,G,12.687769,-5.009111,14.53,1.03
IC 805,Dup,12.690403,13.729528,,
IC 806,G,12.702342,-17.349361,15.47,0.94
IC 807,G,12.703469,-17.403556,14.61,1.13
IC 808,Other,12.698486,19.932111,,
IC 809,G,12.702406,11.754278,13.72,0.97
IC 810,G,12.702522,12.596806,14.26,1.62
IC 811,Dup,12.746403,-10.197833,,
IC 812,G,12.747461,-4.434611,14.85,0.90
IC 813,G,12.753289,23.036139,13.42,0.94
IC 814,G,12.759483,-8.092194,15.84,0.85
IC 815,G,12.772964,11.876611,15.43,0.85
IC 816,G,12.779539,9.850556,14.87,1.10
IC 817,G,12.782444,9.857111,14.89,0.73
IC 818,G,12.779042,29.735278,15.06,0.89
IC 819,Dup,12.769475,30.731917,,
IC 820,Dup,12.769789,30.722750,,
IC 821,G,12.790600,29.787778,13.80,1.00
IC 822,G,12.795992,30.077194,15.44,0.74
IC 823,*,12.797461,27.209167,,
IC 824,Dup,12.828292,-4.579722,,
IC 825,G,12.838658,-5.363000,15.49,0.62
IC 826,G,12.855536,31.059639,14.74,0.69
IC 827,G,12.865294,16.282861,14.93,0.89
IC 828,G,12.871008,-8.132861,15.02,0.69
IC 829,G,12.874286,-15.518528,13.46,0.38
IC 830,G,12.854589,53.696306,14.16,1.16
IC 831,G,12.878908,26.470417,15.17,0.86
IC 832,G,12.899753,26.444056,14.94,0.78
IC 833,G,12.943944,-6.733417,16.70,0.43
IC 834,G,12.938500,26.358917,15.06,0.91
IC 835,G,12.947856,26.487722,14.87,0.76
IC 836,G,12.931672,63.612333,14.53,1.23
IC 837,G,12.958669,26.512167,15.54,0.92
IC 838,G,12.970436,26.426889,15.44,0.67
IC 839,G,12.970847,28.125917,14.56,0.48
IC 840,G,12.978342,10.616500,14.97,0.82
IC 841,G,12.996483,21.813222,15.12,0.96
IC 842,G,13.010986,29.019417,13.93,1.14
IC 843,Dup,13.028714,29.044667,,
IC 844,G,13.055061,-30.521083,13.70,1.77
IC 845,G,13.082617,12.079056,15.34,0.84
IC 846,G,13.089197,23.095556,15.13,0.73
IC 847,Dup,13.092264,53.685139,,
IC 848,G,13.117100,16.007111,15.40,0.73
IC 849,G,13.127414,-0.942472,14.09,1.02
IC 850,G,13.130619,-0.868444,14.97,0.95
IC 851,G,13.142872,21.049778,13.91,1.13
IC 852,G,13.126878,60.157194,14.76,1.17
IC 853,G,13.144925,52.774278,13.57,1.03
IC 854,G,13.163881,24.577556,14.30,0.92
IC 855,G,13.176917,-4.484528,14.84,0.72
IC 856,G,13.178225,20.536778,15.19,0.73
IC 857,G,13.230603,17.076250,14.57,0.99
IC 858,G,13.247761,17.226778,14.71,1.56
IC 859,G,13.249244,17.225167,15.17,0.68
IC 860,G,13.250981,24.618861,14.47,0.96
IC 861,G,13.252061,34.328778,15.57,0.84
IC 862,G,13.270939,20.047667,15.26,0.54
IC 863,G,13.286778,-17.254472,14.27,1.14
IC 864,G,13.285692,20.691722,16.99,0.58
IC 865,G,13.293192,-5.833889,15.27,0.73
IC 866,G,13.287986,20.691000,15.48,0.67
IC 867,G,13.288831,20.638083,14.92,1.27
IC 868,G,13.291261,20.612333,14.79,0.79
IC 869,GPair,13.291878,20.681083,,1.00
IC 869 NED01,G,13.291656,20.684194,15.90,0.55
IC 869 NED02,G,13.292122,20.677583,16.57,0.33
IC 870,G,13.291917,20.600111,15.16,0.79
IC 871,G,13.299628,4.403417,14.48,1.57
IC 872,G,13.283778,6.357083,15.07,1.16
IC 873,G,13.304522,4.464306,15.20,0.94
IC 874,G,13.316811,-27.628556,13.51,1.29
IC 875,G,13.285436,57.539444,13.00,1.55
IC 876,G,13.309606,4.486306,14.63,0.90
IC 877,Other,13.299269,6.082056,,
IC 878,Other,13.300100,6.120417,,
IC 879,G,13.327936,-27.428972,14.07,0.84
IC 880,Other,13.302044,6.112111,,
IC 881,G,13.332319,15.850528,14.61,1.53
IC 882,G,13.335261,15.898139,14.83,0.81
IC 883,G,13.343150,34.139500,14.71,0.79
IC 884,Other,13.365253,-12.729722,,
IC 885,G,13.375256,21.316417,14.53,1.01
IC 886,G,13.399303,-4.395444,15.98,0.66
IC 887,Other,13.403317,-12.460417,,
IC 888,Dup,13.414281,13.737861,,
IC 889,G,13.443761,11.869500,15.19,0.89
IC 890,G,13.473775,-16.092333,15.21,1.16
IC 891,G,13.499978,0.305111,14.60,0.78
IC 892,G,13.529411,-2.713056,14.29,1.60
IC 893,G,13.529828,-2.611611,14.76,1.01
IC 894,G,13.534672,17.048972,16.37,1.14
IC 895,Dup,13.702317,35.654222,,
IC 896,G,13.569506,4.868472,14.86,1.04
IC 897,G,13.572069,17.848056,15.62,0.75
IC 898,G,13.569281,13.280833,15.46,0.61
IC 899,G,13.583183,-8.091639,15.06,0.85
IC 900,G,13.578614,9.336861,13.10,1.28
IC 901,G,13.595111,13.330917,15.23,0.74
IC 902,G,13.600339,49.960833,14.48,2.18
IC 903,G,13.640575,-0.227639,13.62,1.64
IC 904,G,13.642281,0.540194,14.21,1.05
IC 905,G,13.667481,23.142972,14.94,0.86
IC 906,G,13.669442,23.341083,15.52,0.84
IC 907,G,13.656392,51.051056,14.26,1.11
IC 908,G,13.688594,-4.344194,14.42,0.90
IC 909,G,13.680878,24.473278,14.74,0.73
IC 910,G,13.685517,23.282056,15.10,0.68
IC 911,G,13.690381,23.247472,15.44,0.56
IC 912,G,13.691350,23.245444,15.25,0.72
IC 913,G,13.691572,23.166944,15.46,0.72
IC 914,G,13.694614,23.189028,15.19,0.79
IC 915,G,13.724264,-17.332806,15.07,0.45
IC 916,G,13.710597,24.465056,15.42,0.86
IC 917,*,13.708681,55.636917,,
IC 918,G,13.710503,55.529556,17.97,0.63
IC 919,G,13.713194,55.521389,15.66,0.54
IC 920,G,13.756853,-12.574167,14.33,0.87
IC 921,G,13.718889,55.651222,,0.29
IC 922,G,13.715656,55.603889,18.05,0.78
IC 923,G,13.720608,55.603139,16.37,0.56
IC 924,G,13.760442,-12.455083,15.20,0.78
IC 925,G,13.721139,55.615806,17.49,0.54
IC 926,G,13.727575,55.631528,17.46,0.35
IC 927,G,13.764553,-12.464500,15.44,0.87
IC 928,G,13.730000,55.567861,18.67,0.34
IC 929,G,13.729172,55.633778,17.83,0.46
IC 930,G,13.729319,55.646528,17.10,0.40
IC 931,G,13.730331,55.623972,,0.25
IC 932,G,13.730889,55.646750,18.13,0.47
IC 933,G,13.754489,23.218944,14.48,1.19
IC 934,G,13.731219,55.656806,17.38,0.36
IC 935,Dup,13.731219,55.656806,,
IC 936,G,13.735708,55.706111,17.39,0.41
IC 937,G,13.741369,55.630194,17.50,0.52
IC 938,G,13.742014,55.627389,16.50,0.76
IC 939,G,13.795314,3.411472,14.42,1.02
IC 940,G,13.799364,3.449639,15.35,0.67
IC 941,G,13.809900,24.015083,15.23,0.90
IC 942,G,13.794761,56.621583,15.22,1.00
IC 943,G,13.842258,3.194167,14.67,0.86
IC 944,G,13.858575,14.092222,14.46,1.53
IC 945,G,13.785500,72.070389,15.05,1.00
IC 946,G,13.868989,14.116222,14.35,0.90
IC 947,G,13.876639,0.818361,13.83,1.67
IC 948,G,13.874086,14.091278,14.23,1.18
IC 949,G,13.871322,22.521583,15.24,1.27
IC 950,GPair,13.873944,14.489722,,0.80
IC 950 NED01,G,13.873789,14.488722,16.28,1.23
IC 950 NED02,G,13.874092,14.490889,15.12,0.99
IC 951,G,13.863114,50.978333,14.33,1.05
IC 952,G,13.894978,3.377389,14.69,1.25
IC 953,Other,13.915894,-30.283306,,
IC 954,G,13.832472,71.164556,14.45,0.96
IC 955,Other,13.928700,-30.261194,,
IC 956,GPair,13.911300,20.721472,,0.80
IC 956 NED01,G,13.911189,20.719806,16.14,0.47
IC 956 NED02,G,13.911267,20.717000,15.95,0.59
IC 957,Other,13.935656,-30.237639,,
IC 958,Dup,13.927431,4.985056,,
IC 959,G,13.934278,13.505833,14.34,1.50
IC 960,GPair,13.933214,17.505833,,1.80
IC 960 A,G,13.933081,17.499222,15.50,0.64
IC 960 B,G,13.933367,17.511556,15.12,0.89
IC 961,G,13.929664,25.840361,15.46,0.81
IC 962,G,13.953667,12.021333,13.98,0.85
IC 963,G,13.956950,17.407750,15.15,0.64
IC 964,G,13.961486,17.508722,15.45,0.64
IC 965,G,13.963194,17.510528,15.22,0.80
IC 966,G,13.970556,5.408278,14.75,0.92
IC 967,G,13.973042,14.457250,14.70,0.97
IC 968,GPair,14.010339,-2.907583,,1.10
IC 968 NED01,G,14.010169,-2.909111,15.28,0.69
IC 968 NED02,G,14.010544,-2.906306,15.88,0.68
IC 969,G,14.029500,-4.180389,15.92,0.60
IC 970,G,14.042836,14.552556,14.56,1.26
IC 971,G,14.064664,-10.140583,12.88,2.26
IC 972,PN,14.073864,-17.228194,13.90,0.70
IC 973,Dup,14.108194,-5.481472,,
IC 974,*,14.109544,-5.492417,16.72,
IC 975,G,14.119122,15.318083,15.52,0.75
IC 976,G,14.145358,-1.161639,14.01,1.52
IC 977,G,14.145014,-3.002444,15.16,0.69
IC 978,G,14.149472,-2.973778,15.22,0.97
IC 979,G,14.158992,14.831833,14.37,1.09
IC 980,G,14.172892,-7.342583,15.23,0.83
IC 981,G,14.174483,-4.171444,15.01,0.86
IC 982,G,14.166414,17.696111,14.53,0.95
IC 983,G,14.167881,17.733833,11.96,2.32
IC 984,G,14.168822,18.364667,14.41,1.90
IC 985,G,14.192464,-3.219750,14.61,0.75
IC 986,G,14.190619,1.286528,14.67,0.81
IC 987,G,14.192189,19.172278,15.37,0.61
IC 988,G,14.242239,3.190250,14.69,0.61
IC 989,G,14.247594,3.130889,13.07,0.98
IC 990,G,14.263664,39.797917,15.27,0.54
IC 991,G,14.296828,-13.872944,13.75,1.56
IC 992,G,14.304142,0.891083,14.82,0.88
IC 993,G,14.305172,11.216389,15.44,0.77
IC 994,G,14.306286,11.195167,14.62,1.46
IC 995,G,14.275308,57.810111,14.50,1.67
IC 996,G,14.289464,57.629861,14.62,1.35
IC 997,GPair,14.333125,-4.451250,,1.50
IC 997 NED01,G,14.333125,-4.451194,14.32,1.41
IC 997 NED02,G,14.333264,-4.452306,15.71,1.00
IC 998,G,14.338692,-4.416444,15.67,0.93
IC 999,G,14.325742,17.875306,14.55,0.85
IC 1000,G,14.327864,17.854694,14.47,1.01
IC 1001,G,14.344353,5.427361,15.01,0.81
IC 1002,G,14.345078,5.485778,15.43,0.59
IC 1003,G,14.358267,5.073194,15.33,1.04
IC 1004,G,14.350633,17.700583,15.82,0.95
IC 1005,Dup,14.324083,71.588222,,
IC 1006,G,14.383083,23.794333,15.12,0.89
IC 1007,G,14.410164,4.559167,15.04,0.75
IC 1008,GPair,14.395164,28.347861,,0.80
IC 1008 NED01,G,14.395072,28.346083,15.33,0.57
IC 1008 NED02,G,14.395319,28.347417,15.11,0.86
IC 1009,G,14.438222,12.352917,15.16,0.87
IC 1010,G,14.455656,1.025861,14.56,1.52
IC 1011,G,14.467925,1.006306,14.69,0.84
IC 1012,G,14.452639,30.948222,14.73,1.09
IC 1013,G,14.466350,25.866333,16.62,0.95
IC 1014,G,14.471786,13.780222,13.90,2.00
IC 1015,GTrpl,14.471986,15.420111,,1.00
IC 1015 NED01,G,14.471911,15.416361,15.56,0.59
IC 1015 NED02,G,14.472142,15.421944,16.54,0.72
IC 1015 NED03,G,14.472017,15.421167,16.10,0.74
IC 1016,Dup,14.458992,4.821611,,
IC 1017,G,14.468675,25.868778,14.64,1.07
IC 1018,G,14.470222,25.830528,16.08,0.57
IC 1019,G,14.470411,25.947417,15.05,0.60
IC 1020,G,14.480414,26.032278,14.95,1.06
IC 1021,G,14.488092,20.654528,15.04,0.62
IC 1022,G,14.500511,3.772861,15.16,0.97
IC 1023,OCl,14.540317,-35.803583,,5.10
IC 1024,G,14.524222,3.009083,13.98,1.11
IC 1025,G,14.524522,7.063917,15.35,0.58
IC 1026,Dup,14.502894,31.215500,,
IC 1027,G,14.496806,53.965028,15.24,1.35
IC 1028,G,14.554564,41.650389,14.74,1.04
IC 1029,G,14.540906,49.904611,11.29,2.78
IC 1030,Dup,14.543983,31.670167,,
IC 1031,G,14.573328,48.037444,15.43,0.79
IC 1032,G,14.577633,47.967972,15.68,0.65
IC 1033,G,14.578264,47.937806,15.02,1.05
IC 1034,G,14.620481,14.665139,15.55,0.59
IC 1035,G,14.636169,9.336028,14.95,1.07
IC 1036,G,14.639664,18.111222,15.66,0.58
IC 1037,G,14.640381,18.184028,14.82,0.99
IC 1038,G,14.657619,11.928639,15.43,0.63
IC 1039,G,14.674833,3.432750,15.72,0.68
IC 1040,G,14.672981,9.476139,15.44,0.50
IC 1041,G,14.677194,3.377028,14.90,0.87
IC 1042,G,14.677506,3.469722,14.70,1.13
IC 1043,G,14.678708,3.374028,15.76,0.74
IC 1044,G,14.691394,9.430917,14.77,1.51
IC 1045,Dup,14.669225,42.779556,,
IC 1046,G,14.631506,69.014472,14.65,0.78
IC 1047,G,14.705547,19.191833,15.53,0.72
IC 1048,G,14.716111,4.889472,13.89,2.08
IC 1049,G,14.659200,62.002944,14.70,0.92
IC 1050,G,14.735311,18.012639,15.24,0.83
IC 1051,G,14.736553,19.020222,15.36,0.74
IC 1052,G,14.737253,20.614000,15.38,1.02
IC 1053,G,14.762008,16.946917,15.17,0.55
IC 1054,G,14.775344,1.274750,14.79,1.03
IC 1055,G,14.790469,-13.716139,13.12,2.26
IC 1056,G,14.763625,50.394056,14.32,1.51
IC 1057,Dup,14.763625,50.394056,,
IC 1058,G,14.820108,17.020944,14.87,1.49
IC 1059,G,14.845156,-0.875806,15.23,0.88
IC 1060,G,14.863153,-7.232639,15.13,1.22
IC 1061,G,14.853956,18.757556,16.00,0.49
IC 1062,G,14.854906,18.686972,15.28,0.94
IC 1063,G,14.869728,4.682056,14.87,0.74
IC 1065,G,14.822658,63.270556,13.71,0.88
IC 1066,G,14.884128,3.296028,14.13,1.21
IC 1067,G,14.884792,3.331778,13.52,1.82
IC 1068,G,14.892478,3.077306,14.64,0.92
IC 1069,G,14.846256,54.411167,14.88,1.47
