name,type,ra_hours,dec_degrees,magnitude,size_arcmin
LBN 597,PN,0.530167,57.382881,,
LBN 598,PN,23.750630,80.949894,14.74,
LBN 599,RfN,0.566667,56.300000,,
LBN 600,HII,0.650000,50.300000,,
LBN 601,HII,3.750000,32.300000,,
LBN 602,RfN,0.583333,69.500000,,
LBN 603,HII,0.716667,52.300000,,
LBN 604,HII,0.733333,62.000000,,
LBN 605,HII,0.766667,55.800000,,
LBN 606,HII,22.816667,88.800000,,
LBN 607,HII,0.783333,58.000000,,
LBN 608,HII,0.816667,51.300000,,
LBN 609,HII,0.816667,51.000000,,
LBN 610,RfN,0.816667,55.600000,,
LBN 611,HII,0.816667,57.300000,,
LBN 612,HII,0.833333,50.700000,,
LBN 613,Neb,0.824722,50.743333,,9.00
LBN 614,HII,0.822784,65.260336,,
LBN 615,HII,0.866667,56.500000,,
LBN 616,HII,0.873639,56.565000,,
LBN 617,HII,22.330000,87.750000,,
LBN 618,HII,0.900000,65.800000,,
LBN 619,HII,0.900000,34.600000,,
LBN 620,RfN,0.961778,61.083278,,
LBN 621,RfN,0.950000,56.500000,,
LBN 622,HII,0.983714,60.888278,,
LBN 623,HII,1.000000,60.983333,,
LBN 624,PN,1.118784,73.556513,16.44,
LBN 625,HII,1.016667,61.100000,,
LBN 626,HII,1.400000,73.300000,,
LBN 627,HII,11.083333,84.200000,,
LBN 628,HII,4.433333,85.900000,,
LBN 629,HII,10.875589,83.736615,,
LBN 630,HII,1.382794,61.804631,,
LBN 631,HII,3.983333,85.100000,,
LBN 632,HII,4.750000,85.100000,,
LBN 633,PN,1.509216,58.413979,17.45,
LBN 634,HII,2.416667,75.400000,,
LBN 635,HII,2.483333,73.000000,,
LBN 636,RfN,2.486389,72.991667,,
LBN 637,HII,1.733333,55.600000,,
LBN 638,HII,1.750000,55.100000,,
LBN 639,HII,1.266667,16.600000,,
LBN 640,HII,1.816667,53.700000,,
