name,type,ra_hours,dec_degrees,magnitude,size_arcmin
LDN 1595,DrkN,5.461667,6.533333,,
LDN 1596,DrkN,5.761667,9.016667,,
LDN 1597,DrkN,5.836667,8.683333,,11.00
LDN 1598,DrkN,5.872912,8.226196,,13.80
LDN 1599,DrkN,5.845556,7.633333,,
LDN 1600,DrkN,6.513333,12.966667,,38.00
LDN 1601,DrkN,6.496667,12.383333,,15.00
LDN 1602,DrkN,5.745000,6.016667,,
LDN 1603,DrkN,5.745000,6.016667,,
LDN 1604,DrkN,6.480000,11.633333,,6.00
LDN 1605,DrkN,6.546667,10.633333,,
LDN 1606,DrkN,6.496667,10.216667,,12.00
LDN 1607,DrkN,6.513333,10.300000,,7.00
LDN 1608,DrkN,6.610330,10.740429,,12.00
LDN 1609,DrkN,6.605000,10.450000,,8.00
LDN 1610,DrkN,6.632410,10.487448,,
LDN 1611,DrkN,6.011667,5.000000,,29.00
LDN 1612,DrkN,6.045000,4.666667,,17.00
LDN 1613,DrkN,6.678333,9.450000,,9.00
LDN 1614,DrkN,5.591667,-0.633333,,4.00
LDN 1615,DrkN,5.091667,-3.433333,,17.00
LDN 1616,DrkN,5.116667,-3.351667,,
LDN 1617,DrkN,5.862778,2.808333,,
LDN 1618,DrkN,6.093333,4.333333,,25.00
LDN 1619,DrkN,6.077500,4.165000,,12.00
LDN 1620,DrkN,5.610000,-0.133333,,6.50
LDN 1621,DrkN,5.916667,2.333333,,
LDN 1622,DrkN,5.907778,1.803333,,
LDN 1623,DrkN,6.126667,3.500000,,22.00
LDN 1624,DrkN,5.960000,2.000000,,30.00
LDN 1625,DrkN,6.461667,5.966667,,264.00
LDN 1626,DrkN,6.745000,7.950000,,65.00
LDN 1627,DrkN,5.774167,0.046667,,
LDN 1628,DrkN,6.210000,2.983333,,
LDN 1629,DrkN,6.160000,2.483333,,65.00
LDN 1630,DrkN,5.758333,-0.983333,,
LDN 1631,DrkN,6.736667,6.366667,,9.00
LDN 1632,DrkN,5.993333,0.500000,,92.00
LDN 1633,DrkN,6.411944,3.370000,,
LDN 1634,DrkN,5.330250,-5.868056,,1.03
LDN 1635,DrkN,5.685000,-3.150000,,6.00
LDN 1636,DrkN,5.690000,-3.166667,,4.00
LDN 1637,DrkN,6.726667,3.950000,,59.00
LDN 1638,DrkN,5.958333,-2.500000,,93.00
LDN 1639,DrkN,6.860000,4.433333,,59.00
LDN 1640,DrkN,5.562500,-5.683333,,
LDN 1641,DrkN,5.650000,-7.000000,,90.00
LDN 1642,DrkN,4.588309,-14.231446,,
LDN 1643,DrkN,6.108333,-4.666667,,55.00
LDN 1644,DrkN,6.128333,-5.500000,,
LDN 1645,DrkN,6.115833,-5.675000,,14.00
LDN 1646,DrkN,6.123333,-6.000000,,106.00
LDN 1647,DrkN,5.705840,-9.974594,,
LDN 1648,DrkN,5.873333,-9.150000,,82.00
LDN 1649,DrkN,6.968333,-3.950000,,4.50
LDN 1650,DrkN,6.991667,-4.900000,,8.00
LDN 1651,DrkN,6.373333,-9.866667,,30.00
LDN 1652,DrkN,6.440000,-10.033333,,65.00
LDN 1653,DrkN,6.976667,-7.733333,,49.80
LDN 1654,DrkN,6.976667,-7.733333,,18.00
LDN 1655,DrkN,6.945000,-8.466667,,46.20
LDN 1656,DrkN,6.945000,-8.466667,,17.00
LDN 1657,DrkN,7.068333,-10.450000,,62.00
LDN 1658,DrkN,7.240000,-11.083333,,30.00
LDN 1659,DrkN,7.293333,-23.333333,,13.00
LDN 1660,DrkN,7.335167,-24.039167,,
LDN 1661,DrkN,7.368333,-24.100000,,37.00
LDN 1662,DrkN,7.468333,-23.600000,,22.00
LDN 1663,DrkN,7.535000,-23.100000,,40.00
LDN 1664,DrkN,7.404139,-24.629167,,
LDN 1665,DrkN,7.585000,-23.616667,,
LDN 1666,DrkN,7.601211,-24.172706,,
LDN 1667,DrkN,7.418333,-25.766667,,
LDN 1668,DrkN,7.616667,-24.900000,,8.50
LDN 1669,DrkN,7.933333,-29.633333,,46.00
LDN 1670,DrkN,8.076913,-31.512177,,
LDN 1671,DrkN,8.100000,-32.150000,,23.00
LDN 1672,DrkN,16.351667,-28.116667,,52.00
LDN 1673,DrkN,16.501667,-29.433333,,17.00
LDN 1674,DrkN,16.496667,-28.783333,,6.00
LDN 1675,DrkN,16.301667,-26.116667,,63.00
LDN 1676,DrkN,16.351667,-26.116667,,
LDN 1677,DrkN,16.886667,-32.083333,,190.00
LDN 1678,DrkN,16.266667,-24.616667,,22.00
LDN 1679,DrkN,17.045556,-33.273333,,
LDN 1680,DrkN,16.350000,-24.116667,,
LDN 1681,DrkN,16.451492,-24.623447,,
LDN 1682,DrkN,17.136667,-32.100000,,
LDN 1683,DrkN,16.483333,-25.116667,,94.00
LDN 1684,DrkN,16.518333,-25.433333,,17.00
LDN 1685,DrkN,17.146111,-32.113333,,
LDN 1686,DrkN,16.432306,-24.314722,,6.00
LDN 1687,DrkN,16.383333,-23.616667,,
LDN 1688,DrkN,16.468333,-24.541667,,600.00
LDN 1689,DrkN,16.539583,-24.474722,,
LDN 1690,DrkN,16.462861,-24.283056,,
LDN 1691,DrkN,17.255000,-32.550000,,60.00
LDN 1692,DrkN,16.441667,-23.950000,,5.00
LDN 1693,DrkN,17.220000,-32.216667,,7.00
LDN 1694,DrkN,17.170000,-31.733333,,44.00
LDN 1695,DrkN,17.336667,-30.550000,,
LDN 1696,DrkN,16.480000,-24.333333,,
LDN 1697,DrkN,17.220000,-32.133333,,10.00
LDN 1698,DrkN,17.253333,-32.183333,,
LDN 1699,DrkN,7.236667,-32.216667,,
LDN 1700,DrkN,17.203333,-31.566667,,44.00
LDN 1701,DrkN,17.279722,-32.065000,,4.00
LDN 1702,DrkN,17.270000,-31.800000,,15.00
LDN 1703,DrkN,17.311667,-32.100000,,
LDN 1704,DrkN,16.512142,-23.652149,,
LDN 1705,DrkN,17.336667,-32.133333,,11.00
LDN 1706,DrkN,17.203333,-30.900000,,59.00
LDN 1707,DrkN,17.220000,-30.983333,,10.00
LDN 1708,DrkN,17.170000,-30.400000,,13.00
LDN 1709,DrkN,16.526333,-24.048611,,
LDN 1710,DrkN,17.345000,-31.950000,,19.50
LDN 1711,DrkN,17.186667,-30.233333,,12.00
LDN 1712,DrkN,16.633333,-24.433333,,
LDN 1713,DrkN,17.186667,-30.200000,,5.00
LDN 1714,DrkN,17.203333,-30.316667,,4.50
LDN 1715,DrkN,17.203333,-30.233333,,3.50
LDN 1716,DrkN,17.169555,-29.768895,,
LDN 1717,DrkN,16.315000,-20.116667,,36.00
LDN 1718,DrkN,17.253333,-30.233333,,4.00
LDN 1719,DrkN,16.331667,-20.116667,,
LDN 1720,DrkN,17.270000,-30.216667,,18.00
LDN 1721,DrkN,16.241139,-18.912222,,5.00
LDN 1722,DrkN,17.270000,-30.050000,,167.00
LDN 1723,DrkN,17.521667,-32.200000,,4.00
LDN 1724,DrkN,17.530000,-32.216667,,3.00
LDN 1725,DrkN,17.320000,-30.383333,,11.00
LDN 1726,DrkN,17.203333,-29.233333,,18.00
LDN 1727,DrkN,17.208333,-29.233333,,3.00
LDN 1728,DrkN,17.186667,-29.033333,,8.50
LDN 1729,DrkN,16.716667,-24.100000,,57.00
LDN 1730,DrkN,17.555000,-32.200000,,78.00
LDN 1731,DrkN,17.101667,-28.066667,,69.00
LDN 1732,DrkN,17.486667,-31.533333,,57.00
LDN 1733,DrkN,17.208333,-29.016667,,10.00
LDN 1734,DrkN,17.540000,-31.866667,,4.50
LDN 1735,DrkN,17.535000,-31.716667,,3.00
LDN 1736,DrkN,17.168333,-28.400000,,20.00
LDN 1737,DrkN,17.186667,-28.483333,,
LDN 1738,DrkN,17.548333,-31.716667,,3.50
LDN 1739,DrkN,16.583333,-22.016667,,18.00
LDN 1740,DrkN,16.605000,-22.100000,,17.00
LDN 1741,DrkN,17.370000,-30.050000,,250.00
LDN 1742,DrkN,17.203333,-28.400000,,13.00
LDN 1743,DrkN,17.201667,-28.066667,,43.00
LDN 1744,DrkN,16.666667,-22.266667,,
LDN 1745,DrkN,16.816667,-23.916667,,30.00
LDN 1746,DrkN,17.188333,-27.366667,,50.00
LDN 1747,DrkN,16.850000,-23.833333,,32.00
LDN 1748,DrkN,16.816667,-23.416667,,22.00
LDN 1749,DrkN,17.386667,-29.050000,,
LDN 1750,DrkN,16.866667,-23.916667,,32.00
LDN 1751,DrkN,17.520000,-30.033333,,66.00
LDN 1752,DrkN,16.498333,-19.600000,,80.00
LDN 1753,DrkN,17.905000,-33.016667,,68.00
LDN 1754,DrkN,17.536667,-30.033333,,34.00
LDN 1755,DrkN,16.725000,-21.966667,,49.00
LDN 1756,DrkN,17.268333,-27.383333,,32.00
LDN 1757,DrkN,16.531667,-19.600000,,6.00
LDN 1758,DrkN,17.921667,-32.666667,,
LDN 1759,DrkN,16.868333,-23.083333,,
LDN 1760,DrkN,18.005000,-33.000000,,14.00
LDN 1761,DrkN,16.933333,-23.583333,,
LDN 1762,DrkN,18.038333,-33.166667,,
LDN 1763,DrkN,16.933333,-23.416667,,
LDN 1764,DrkN,17.470000,-28.533333,,88.00
LDN 1765,DrkN,16.750000,-21.250000,,17.00
LDN 1766,DrkN,17.971667,-32.333333,,18.00
LDN 1767,DrkN,17.310000,-26.750000,,5.00
LDN 1768,DrkN,17.335000,-26.866667,,
LDN 1769,DrkN,17.690000,-30.283333,,37.80
LDN 1770,DrkN,16.548333,-18.600000,,54.00
LDN 1771,DrkN,18.071667,-32.666667,,
LDN 1772,DrkN,17.330000,-26.633333,,
LDN 1773,DrkN,17.351667,-26.800000,,
LDN 1774,DrkN,17.376111,-27.088333,,
LDN 1775,DrkN,16.950833,-22.865000,,10.20
LDN 1776,DrkN,17.553333,-28.533333,,94.00
LDN 1777,DrkN,16.950000,-22.750000,,
LDN 1778,DrkN,15.665000,-7.166667,,
LDN 1779,DrkN,16.983333,-22.900000,,18.00
LDN 1780,DrkN,15.661667,-7.166667,,
LDN 1781,DrkN,16.465000,-17.116667,,
LDN 1782,DrkN,16.704167,-19.745000,,13.00
LDN 1783,DrkN,17.970000,-31.500000,,17.00
LDN 1784,DrkN,16.996667,-22.900000,,
LDN 1785,DrkN,17.000000,-22.900000,,
LDN 1786,DrkN,18.111667,-32.383333,,6.00
LDN 1787,DrkN,17.000000,-22.733333,,18.00
LDN 1788,DrkN,17.886667,-30.683333,,17.00
LDN 1789,DrkN,18.138333,-32.500000,,53.00
LDN 1790,DrkN,17.185000,-24.566667,,
LDN 1791,DrkN,16.993333,-22.583333,,
LDN 1792,DrkN,16.993333,-22.583333,,
LDN 1793,DrkN,17.426667,-26.550000,,62.00
LDN 1794,DrkN,17.440000,-26.650000,,4.50
LDN 1795,DrkN,17.901667,-30.516667,,52.20
LDN 1796,DrkN,16.698333,-19.100000,,35.00
LDN 1797,DrkN,17.033333,-22.566667,,23.00
LDN 1798,DrkN,18.070000,-31.500000,,8.00
LDN 1799,DrkN,16.781667,-19.666667,,8.00
LDN 1800,DrkN,17.025000,-22.233333,,7.00
LDN 1801,DrkN,17.836667,-29.516667,,100.00
LDN 1802,DrkN,17.038333,-22.216667,,8.00
